demsharenext	difdemshare
.45270136	-.1498917
.41956404	-.066916376
.39594722	-.38904548
.3853929	-.18658912
.31199947	-.20275778
.33735722	-.38120171
.34496242	-.27068806
0	-.84361529
.68584609	.30625927
0	.37169215
1	-1
.6746186	.48617589
.55998498	.34923717
.6156103	.14203665
.72856963	.44669107
.53435642	.45713925
.70564157	.06871286
.75946766	1
.71176958	.51893532
.60315031	.42353916
.53515202	.036529541
.45035571	.12415159
.67189664	.033412188
.38073957	-.24555075
.40029931	-.23852086
.34691793	-.19940138
.59452742	.43848479
.55626124	.18905485
.67962408	.14134589
.46711174	1
.55372655	.0040093958
.65276635	.10745314
.70159596	.24695995
.99278903	.40319195
.54686534	.98591232
.3610121	-.26417658
.34401992	-.24362826
0	-1
0	-1
0	-1
.83731532	-1
.71259493	1
.72781104	.42518988
.7080555	.49068454
.61844128	.2187098
.66843158	.23688257
.51109338	.33686316
.75170022	.48530048
.76408517	.53089195
.77178448	.57129288
.70442557	.3950634
.71913099	.44294181
0	-1
.46265137	-.018013954
.49044049	-.074697256
.41275299	-.019119024
.2341579	-.27292767
.26629949	-.53168416
.46640429	-.46740103
.66067553	.49454316
.68299544	.39058632
.69365019	.40316275
.73854053	.3826915
.73351771	.47708109
.68071669	.46703541
.61834413	.20563248
.68008119	.27844751
.44743183	-.51379114
.47219229	-.060186952
.509417	-.055615425
.57047647	.018833995
.64413613	.32263267
.62858629	.28827229
.57321984	.33233556
.74721569	.11199033
.63446039	.51419091
.6328001	.29701787
.66562319	.3342773
.68417281	.33124638
.60506421	.36834562
.71805549	.42260852
.76671213	.49522567
0	-.79907417
.65598309	.30791664
0	.31196621
.62012619	-1
.65439391	.40500149
.640176	.30878785
.68996513	.28035197
.62098753	.17075658
.57363057	.27393255
.55458617	.14726114
.6001429	.20653951
.66567564	.22145021
.61296999	.35355392
.84344703	.63693881
.8583166	.71954578
.48011845	.044117451
.3971681	-.090134531
.41207916	-.2056638
.40762439	-.17584169
.63150007	.39522907
.56551826	.2630001
.6914565	.13105327
.70805579	.41170001
.65376377	.43670881
.55322999	.34876448
.69715583	.43578351
.72959405	.39431167
.58426404	.45918807
.77030176	.4963522
.82828808	.58556587
.46430701	-.71286041
.39338845	-.22413313
.45445731	-.2132231
.41069642	-.091085404
.30902359	-.26241398
.30896509	-.38195285
.36764136	-.36396444
.72046989	.53988063
.6712749	.47544116
.62130266	.3425498
.70455992	.28148276
.86206377	.43837613
.6267367	.72412753
.48634982	-.20659491
.5346055	.01445356
.47926828	-.80776221
.53074139	-.051179618
.69344479	.061482757
.65417457	.38688961
.40570566	-.095741123
.19561365	-.18858871
.21015263	-.59841812
.61079264	.5455271
.60523641	.25643891
.46387801	.2493158
.74082863	.41674915
.70962268	.48165727
.65904683	.46549541
.3618854	-.27224147
.36246616	-.23159543
.39908692	-.87817425
.72996289	.075816005
.81121427	.45992577
0	.62242854
.22728215	-.23856208
.024458507	-.54543567
.3392221	-.9012804
.3125416	-.38186908
.21533561	-.34952271
.18589734	-.5154137
.37191448	-.25631496
.46043649	-.22287926
.33675581	-.056306571
.7168988	.34833407
.73975819	.47989011
0	-.52645618
.40421936	-.049222797
.42981088	-.19156125
.34983465	-.14037824
.32519761	-.1478354
.34151044	-.34960476
.4076432	-.31697908
.66773766	.10186946
.57486558	.35615537
.58878314	.17964658
.69728714	.32276201
.6711666	.39457428
.58030611	.37302002
.65175259	.34378856
.71204662	.34763214
.49350664	.32801834
.62986594	.30246654
0	.25973192
.56467587	-1
.56437421	-.29768011
.71581376	.12874845
.74549282	.45013556
.72538084	.46783686
.42621309	.45076168
.36215141	-.10771894
.26124361	-.49434701
.37404013	-.45480868
.48533449	-.25191975
.64787292	.21205091
.68637449	.33619735
0	-.83008051
.4210636	-.13827729
.47953981	-.1578728
.48681879	-.040920377
.57043052	.41791284
.53841841	.14086106
.63111126	.076836795
.72203839	.44026849
.60109007	.44407678
.71812934	.20218018
.71030164	.32770628
.69750226	.43867955
.66184998	.41572216
.34843168	.19808981
.37915227	-.23665306
.40745169	-.57043481
.39234969	-.21646127
.42190617	-.21530065
.44605383	-.15618765
.71383744	.33529556
.62462193	.42767486
.66424114	.27097964
.53419685	-.014105856
.6137076	.068393737
.71002311	.2274152
.78380775	.43063039
.78578734	.59184211
.74162716	.57157469
.65653217	.29933071
.72821808	.3548919
0	-1
.64941984	.20185509
.75313455	.29883966
.677154	.5062691
.60802513	.35344732
.50700623	.2160503
.62244207	.025589883
.65688384	.037848204
.45505124	.31376764
.29397777	-.089897513
.3979277	-.44973829
.28533134	-.2041446
.54543471	-.42933735
.58869314	.076809436
.64546019	.21100003
.50485492	.062746793
.40748999	-.10035434
.39960846	-.18502
.30031899	-.2007831
.44119158	.3342793
.33445093	-.1176168
.35548294	-.31732246
.35798055	-.053877831
.40743482	-.2840389
.28972563	-.18513036
.71270549	.3456082
.6993919	.42541102
1	.39878383
.65722346	.33842969
.86789697	.33899003
0	.42288044
.73806775	.49609277
.83435017	.47613549
.78227133	.66870034
.62258404	.30856955
.63096452	.24516809
.70392746	.28804806
.35621464	-.12543583
.24263032	-.28757071
.17647143	-.47464061
.26750049	-.36423343
.48515096	-.45127186
.44440532	-.017291397
.28322649	-.17138958
0	-.38254863
0	-.81576622
.29201874	-.42353401
.34048083	-.41596249
.29909644	-.3190383
.26607677	-.35764202
.29055434	-.46784642
.29680845	-.40313244
.32754853	-.22449231
.33619228	-.34490296
.1698505	-.32761541
.27386937	-.41779768
.27089682	-.45226124
.34458646	-.43990991
.56506634	.13393262
.60731393	.17376086
.57430691	.1256294
.37366423	-.17436633
.48146337	-.25267157
.41565055	-.037073255
.84808594	.80657279
.91568828	.69617188
.94527906	.83137655
.66512746	.4702405
.59505552	.37713656
.48183	.23643044
.28223479	-.46430773
.2883417	-.40184683
.34016415	-.40230554
.26520255	-.40490982
0	-.39351931
0	-1
.40160856	-.16324529
.44636798	-.19678292
.5112015	-.10726404
.53457284	.010779828
.56891501	.069145709
.59374321	.15492573
.37391442	-.11583248
.35364807	-.25217116
.31856802	-.29270387
.23034272	-.85238022
.25993302	-.50769973
.34063086	-.43555412
.48446268	-.0074781775
.54960757	.042230129
.51013088	.12591666
0	.43630648
0	-.70941544
.7422123	-1
.32601961	-.10889602
.34933147	-.3479608
.36660308	-.30133703
.60178387	.42860818
.65643543	.20356777
.63204354	.31287083
.65745801	.24708286
.63491338	.33948925
.61726701	.30347946
.3510403	-.38704547
.39931652	-.24482852
.38061437	-.13770291
.43643999	-.23877123
.40267178	-.12712002
.23733306	-.35876858
.27163976	-.52533388
.32390785	-.45672047
.67780739	.31006715
.62660658	.35561478
.63769072	.3007417
.87933791	.30161384
.72249484	.80427003
.68892419	.48495847
.49427035	.018304259
.57310331	.058478534
.36155632	-.30367887
.50111908	-.27688733
.46441668	.0022381544
.47449794	.10892928
.31328839	-.051004142
.35078371	-.37342322
.71895814	1
.67386836	.49896434
.65998793	.34773669
.76070523	.47580576
.85483998	.5476563
.70026338	.7672714
.33174315	-.3345435
0	-.29224321
.688357	.20195603
.7223025	.37671396
.73376679	.44460496
.6232366	.40787852
.65433568	.24647319
.71281713	.3408531
.3441402	-.17839336
0	-.31171963
.24374217	-1
.65067363	.25587285
.70341593	.30134726
.61061418	.40683186
.65868407	.30318365
.8247472	.37256008
0	.29504967
.72267658	-1
.66788566	.44535318
.34651121	-.034555286
.27837893	-.30697754
.30466288	-.44324216
.45316324	-.3139815
.48998129	-.093673497
.46471697	-.020037413
.63698936	.13176459
.67539883	.294213
.58205104	.37900016
.43181172	-.10837421
.46442986	-.070004731
.35481313	-.32461151
.41802558	-.29037377
.39099866	-.16394886
.2770313	-.31156468
.26774558	-.4459374
.25920835	-.4451153
.80195922	.60299063
1	.60391843
.79185605	1
.76349622	.53214681
.76072663	.55037498
.72679919	.56226748
.36940899	-.36620811
.39262724	-.23732242
.51546228	-.15900055
.62386262	.030924559
.57050908	.24772525
.51122832	.17119786
.52268916	.022456646
.62590408	.045378357
.85417485	1
.84995961	.74183762
.86124581	.69991922
.84544718	.73269725
.82837576	.70010281
.79400671	.69173968
.67628723	.39717194
.73871666	.43023127
.33250883	-.20833623
.44665921	-.33498237
.40694273	-.10668159
.66409332	.32601786
.6739608	.32818666
.6825639	.34792164
.74383932	.48445061
.71417326	.48767865
.72145814	.42834654
.62503552	.084273696
.59889424	.27019003
.58214974	.23556909
.7232039	.37940532
.81246251	.53610873
.63360006	.2800529
.5888707	.26720014
.73175997	.19769037
1	.43606561
.67756855	1
.64412338	.35513711
.70242256	.41424248
.71560055	.42626593
.67146105	.46020973
.67470056	.18270209
.70024037	.39516994
.19897434	-.37863886
.24068964	-.60205126
.26538405	-.4979201
.72224313	.78485429
.71426225	.44448629
.65913618	.48993811
.68461078	.24032879
.66919559	.39033958
.61524874	.37324989
.82357836	.60034359
.86687207	.69963747
.46519074	.034655482
.32012558	-.069618553
.27828443	-.34271455
.44921914	-.10302311
.44019625	-.10156175
.29145738	-.11960754
.26798424	-.4468241
.26249072	-.44891235
.31403583	-.42901227
.82102096	.62927628
.8718847	.68013763
.55790675	.16504228
.50864977	.11581349
.54460716	.017299563
.50699079	.035122067
.43665615	.014262706
.24119915	-.10052678
.60332721	.19647899
.6319145	.2066544
.60702521	.28226069
.68426758	.27566677
.67628562	.41807285
.26930681	-.30027199
.25100926	-.46138635
.30264741	-.47416183
.53259617	.005972147
.54013306	.065192372
.45384395	.080266088
.23147315	-.85474676
.27669978	-.5370537
.32931119	-.42763579
.85504389	.56254911
.89321005	.7341457
.27111506	-.18114138
.28389099	-.45776987
.24218872	-.43221804
.61556292	.30362162
.62916356	.28099164
.5253911	.25832713
.57112986	.13119957
.54001606	.14225972
.52710927	.11521122
.52460361	.0041469336
.46571934	.085601389
.61171943	.16497615
.64656943	.22343883
.72122085	.29313883
.26074028	-.3028509
.34831324	-.45005238
.25116536	-.26567504
.36315966	-.27154323
.33057564	-.27368069
.44794944	-.31196499
.84997952	.55237818
.85058367	.69995904
.54510677	.056330413
.62659997	.090213537
.48782766	.27206242
.63615316	.12753338
.58609605	.27230632
.5553776	.17219207
.42376783	-.081782848
.35556325	-.12896773
.41910142	-.23947367
.42725402	-.21650562
.44318467	-.098475933
.41425106	-.14896622
.36291188	-.17149791
.23725036	-.27417624
.23978114	-.52410519
.22742513	-.50486612
.30804464	-.51098061
.31926778	-.37341458
.33972275	-.3087472
.40747833	-.32426536
.3405191	-.18504333
.21807428	-.31896183
.37734267	-.30398783
.29877651	-.22025457
.32362896	-.37165654
.28964737	-.41363576
.31904745	-.35937634
.42346022	-.1143623
.41862598	-.1530796
.43220702	-.16274801
.30373782	-.2977908
.30862153	-.37449282
.43581682	-.34710127
.33006379	-.24259326
.40699613	-.25506642
.75989294	.39741027
.73737276	.51978588
.46733356	.47474554
.24692933	-.48336956
.33013859	-.48143595
.36459091	-.31221893
.50481921	.022831678
.55285281	.0096384585
.35002679	-.20767507
.31343395	-.29994643
.13428001	-.37313211
.24004601	-.512923
.25660729	-.49131203
0	-.46005541
.37954289	-.16391927
.37816209	-.16789573
.64233822	.41667074
.59699255	.31133243
.44808713	.23200232
.38557211	-.1755251
.35719505	-.19214383
.21205755	-.522856
.24015687	-.55665106
0	-.49994439
.33238292	-.38194153
.37334079	-.27741069
.46664852	-.19856364
.56426907	.0095734894
.28863263	-.46699256
.29512623	-.36802489
.26901725	-.51139361
0	-.38960937
.41910258	-.025177866
.4657205	-.10712007
.61855668	.21310472
1	.29448199
.289271	-.39216286
.34661007	-.36145556
.29780003	-.32912481
0	-.35689571
.33514094	-.30474582
.45300034	-.26017103
.45092127	-.093999296
.34927079	-.098157436
.25664514	-.061279535
.19393864	-.48670971
.28202716	-.61212265
.58656585	.1211921
.62892216	.1731317
.34049869	.25784436
.61703831	.061947495
.69588578	.23407665
.63079256	.39177153
.51974547	.001185745
.501513	.066292793
.44585851	-.16314837
.5065437	-.051150173
.61064112	.013087392
.59587854	.22128224
.63262147	.36117688
.63920319	.2652429
.71306062	.27840638
.71990579	.56274807
.69247335	.43981159
.47498968	.3849467
.3981345	-.13959134
.37337679	-.20373097
.31962642	-.25324643
.36561739	-.18550014
.3489024	-.25153291
.43629271	-.18444079
.61581802	.048441082
.65779668	.23163602
.63881224	.31559336
.66956824	.31376743
.69853395	.33913651
.73720789	.39706787
.84019619	.41015434
.8485043	.68039238
.71957242	.69700861
.85996813	.44632912
1	.71993625
.80844688	1
.67072254	.53207606
.85013092	.40691978
.40515131	-.66580069
.51275432	-.11797261
.5632506	.025508612
.48916045	.1265012
.37297967	.29614511
.41065872	-.25404069
.41650721	-.17868257
.50024712	.057605833
.56267989	.14921436
.54814124	.12535974
.54067177	.163445
.71984631	.081343502
.86009336	.43969262
.6677289	.33637905
.70210063	.37901253
.39525256	-.089850157
.4984096	-.20949492
.5507381	-.0031807721
.51248324	-.030224442
.54930103	.051835656
.51368451	.039686769
.41875839	-.052635401
.29872718	-.16248322
.29825577	-.40254566
.19733702	-.19811717
.37689975	-.60532594
.31956235	-.23690322
.25830844	-.40850911
.3374415	-.46022239
.1814483	-.30242074
.48617476	-.12522486
.44612983	-.027650476
.47953171	-.10774031
.46259299	-.033103198
.49774587	-.074813992
.61184013	.26039416
.43978959	-.042933583
.46104467	-.12042081
.39843515	-.075201452
.60683686	.097415447
.56231284	.24665809
.72743809	.12462568
.49265116	.20805013
.51392519	.0024878383
.66220295	.02785036
.7219649	.20047277
1	.44392976
.50545269	1
.47764492	-.093290448
.44809049	-.0074996948
.46753335	-.041320533
.43487599	-.29765177
.38856012	-.13024804
.53427321	-.22022623
.65749037	.40320972
.56761968	.31498075
.59145737	.13523936
.70803428	.22821027
.58640319	.42756206
.62668723	.17280638
.73550147	.42150995
.50143707	.47100291
.53759122	.002874136
.49819237	-.074555904
.546565	-.0036152601
.35702795	-.063220501
.49589592	-.22038114
.45678592	-.0082081556
.41182715	-.083037257
.30291614	-.3051343
.33191025	-.31781939
.52577549	-.33617949
.57779068	.17822719
.61148214	.1680373
.42637083	.22296432
.27935997	-.52240229
.25470832	-.4412801
.29340258	-.49058333
.47039956	-.066829085
.2444375	-.059200883
.45226282	-.091974229
.46234196	-.17142615
.46332258	-.075316072
.40616179	-.068517923
.56544155	.068966836
.56787157	.13088313
.67030746	.13574317
.58011478	.28690982
.47995946	.17417175
.51904488	.052471578
.74723005	.39361405
.76388776	.49446014
.68810666	.52777553
.44414318	-.018428653
.38055345	-.11171365
.38948494	-.14208713
.45963821	-.10485223
.45872515	-.080723614
.43554726	-.075904667
.60363847	.041780919
.55823255	.20727694
.6937145	.12684089
.73481256	.43655181
.60867739	.48161423
.53636873	.2348552
.71211249	.33846876
.67599463	.42422494
.61365771	.35198927
.65900981	.16680124
.68372464	.35661906
.47095722	-.10561132
.7092033	-.058085591
.50036353	.41840661
.62773323	.11123368
.65571064	.26731151
.66599602	.31544277
.72996688	.42133844
.53319317	.47632176
.57264066	.066386312
.72637135	.41551611
.76328766	.45274267
.72310722	.52657533
.80956334	.5027349
.88211542	.61912668
.34797937	-.24870148
.29133686	-.30404127
.43787131	-.4173263
.34608915	-.5214386
.40267506	-.30782166
.50144136	-.035812169
.64688885	.028765798
.5854004	.15060106
.46233842	.17080078
.42640913	-.072432369
.41132787	-.13354874
.37345436	-.15411535
.48078981	-.25309131
.57122481	.14244969
.57447988	.14244969
.5679698	.14895979
.48351464	.030355334
.45774123	-.032970697
.55113381	-.084517568
.2899861	-.076740235
.44501439	-.42002782
.25921527	-.1099712
.41132787	-.13354874
.37345436	-.15411535
.48078981	-.25309131
.36454827	-.24215576
.34659451	-.23008591
.86445916	.72891831
.86445916	.72891831
.72891831	.72891831
.43640354	.18643308
.73261011	.045820564
.79765546	.52058709
.37453076	.678904
.43155575	-.21748039
.59996927	-.11554629
.50365257	.10260546
.61556357	.038784921
.86445916	.72891831
.86445916	.72891831
1	.72891831
.79511082	.25230169
.85731059	.64189398
.89895159	.74352878
.7605511	.67556179
.88940346	.54332536
.662718	.77880692
.60331672	.45964956
.69395924	.29535875
.74369109	.4873822
.74369109	.4873822
.74369109	.4873822
.69602913	.42911464
.80878556	.52402955
1	1
.76051354	1
.2713699	.01569888
.80195302	-.19821346
